audio_path,transcription
dataset_small/train/audio_files/LSVSC_audio_21894.wav,Có thể là sự tôi thì tôi hình dung là ở đây một cái sự là làm thế nào để bạn kết nối được với chính quyền hay là các cơ sở khám chữa bệnh y tế để tạo dựng niềm tin với người tiêu dùng đấy ạ?
dataset_small/train/audio_files/LSVSC_audio_29640.wav,Thì thực ra nó cũng có cái thuận lợi đối với Học viện Kỹ Thuật Quân sự chúng tôi
dataset_small/train/audio_files/train_1330.wav,"đầu thế kỷ mười chín, các nước tư bản phương tây có nền công nghiệp phát triển cực thịnh."
dataset_small/train/audio_files/vivoice_565122.wav,"Có một câu nói rằng, người ta chỉ quan tâm bạn có bay cao hay không, chứ không cần biết bạn có mệt hay không."
dataset_small/train/audio_files/audio_26232_man_1.wav,"dựa vào đó, thực chất soul cat là một sinh vật khá lành, lành ít giữ nhiều."
dataset_small/train/audio_files/LSVSC_audio_35615.wav,Đó là ý nghĩa là hành trình mà đơn vị tổ chức mong muốn mang đến
dataset_small/train/audio_files/LSVSC_audio_15227.wav,Nghị định số chín mươi tám năm hai nghìn không trăm hai mươi quy định mức xử phạt đối với năm nhóm hành vi vi phạm hành chính về thương mại điện tử là những thông tin được chúng tôi chuyển đến quý vị và các bạn trong chuyên mục tuyên chiến với gian lận thương mại hôm nay
dataset_small/train/audio_files/audio_10412_man_1.wav,"thưa quý vị, là dự án quan trọng nhằm đảm bảo mục tiêu phát triển nhà ở, đáp ứng nhu cầu của người dân."
dataset_small/train/audio_files/vivoice_871679.wav,"Bất cứ lúc nào, buông bỏ đi những cảm xúc vô ích."
dataset_small/train/audio_files/5f3fb216-5f8c-4e36-a8ab-abc5ea9a03bc.wav,tôi yêu cầu anh chị hoàn trả khoản nợ mười lăm triệu đồng vào tài khoản của tôi trong vòng năm giờ kể từ bây giờ.
dataset_small/train/audio_files/LSVSC_audio_16343.wav,Tại sao lại khởi nghiệp cái cơ hội là nó ở đâu
dataset_small/train/audio_files/vivoice_563168.wav,Và có thể tìm ra được một chỗ trốn khác.
dataset_small/train/audio_files/audio_16039_man_1.wav,trong một cái cuốn sách nói thôi.
dataset_small/train/audio_files/vivoice_26976.wav,"Và dường như, đi hết nở chặng đường đời, chúng ta rồi sẽ thấy, cuộc sống thực sự sẽ đạt được tự do, chỉ khi chúng ta có thể bắt đầu biết cách hưởng thụ sự cô đơn."
dataset_small/train/audio_files/A20seg1.wav,"À, dạ, em chào anh, em là Thảo liên hệ lại cho anh từ bên ngân hàng"
dataset_small/train/audio_files/vivoice_715356.wav,Một cái việc gì đó các bạn chưa tự tin.
dataset_small/train/audio_files/vivoice_724708.wav,Nếu bạn muốn biết là tại sao người phụ nữ đó lại ở trong bức tường.
dataset_small/train/audio_files/LSVSC_audio_21060.wav,Cuối cùng họ cũng có được danh sách mật trước khi còi giới nghiêm vang lên
dataset_small/train/audio_files/audio_07385_man_1.wav,hãy cùng spirum tìm hiểu về tự do mỹ từ nội bộ nước mỹ và trong cách mỹ hành động với các quốc gia khác qua bài viết tự do với mỹ quan trọng như thế nào của tác giả quang khải nhé.
dataset_small/train/audio_files/vivoice_575126.wav,"Một ngày nọ, Amir cuối cùng cũng đã có cơ hội để giành được sự công nhận từ cha."
dataset_small/train/audio_files/LSVSC_audio_34006.wav,Mặc dù ban ngày nắng mạnh là vậy tuy nhiên thì đến chiều ở khu vực Tây Nguyên và Nam Bộ sẽ cần phải đề phòng với hiện tượng mưa giông nhiệt trên nền nhiệt cao.
dataset_small/train/audio_files/vivoice_484632.wav,Rất rất thích.
dataset_small/train/audio_files/vivoice_790095.wav,Khi bạn biết rõ bản thân nên bắt đầu làm một công việc nào đó ngay lập tức.
dataset_small/train/audio_files/LSVSC_audio_12956.wav,"""Tuy nhiên,để có kết luận chính xác cơ quan công an đã tiến hành lấy mẫu xét nghiệm ADN và đang chờ kết quả rồi mới công bố cụ thể về thân nhân và lai lịch"""
dataset_small/train/audio_files/cskh_minimax1339.wav,Nhân viên sẽ hướng dẫn mình cụ thể để không mất thời gian chờ đợi.
dataset_small/train/audio_files/LSVSC_audio_38364.wav,Thưa quý vị trong đó thì từ Quảng Trị trở vào cho tới Quảng Ngãi là khu vực mà mưa tập trung nhiều nhất
dataset_small/train/audio_files/audio_29029_man_1.wav,"nhìn bên ngoài, đây là một vùng quê rất đỗi yên bình."
dataset_small/train/audio_files/vivoice_647087.wav,"Mình cho mình nhiều thời gian, mình bao dung với mình hơn, đúng không?"
dataset_small/train/audio_files/vivoice_429392.wav,Tối giản về các mối quan hệ.
dataset_small/train/audio_files/vivoice_46831.wav,Mà thời gian chính là cuộc sống của bạn đó.
dataset_small/train/audio_files/LSVSC_audio_04221.wav,"""Hoặc là chỉ một câu rất đơn giản, là """"Không đủ căn cứ để kết luận"""". Thế thôi."""
dataset_small/train/audio_files/LSVSC_audio_26670.wav,Người phát ngôn của tổ chức y tế thế giới vừa giải thích lý do tổ chức này chậm trễ trong việc công nhận vắc xin ngừa cô vít mười chín Sờ pút ních vê của Nga.
dataset_small/train/audio_files/audio_05446_man_1.wav,hị trường nó luôn đúng mà.
dataset_small/train/audio_files/audio_11908_man_1.wav,"trong một lần lên cơn, freddie đã lấy kìm nhổ hết răng của cô vợ, rồi thẳng tin đến nhà máy nơi tổ chức tiệc trụ lạc của em usher. giờ đây là hiện trường của vụ thảm sát để phá rỡ nơi này."
dataset_small/train/audio_files/story_viettel_hn-phuongtrang_55.wav,đôi khi chỉ một lời cam kết về chất lượng hay dịch vụ hậu mãi cũng đủ để thuyết phục khách hàng lựa chọn sản phẩm của mình.
dataset_small/train/audio_files/audio_13604_man_1.wav,chào buổi sáng bắc kinh.
dataset_small/train/audio_files/LSVSC_audio_30107.wav,Mà chúng ta cùng nhau mà làm không có lại ai đi một mình trong con đường chuyển đổi số được phải đi cùng nhau
dataset_small/train/audio_files/audio_11588_man_1.wav,"tại buổi lễ, nhiều điểm đến ở việt nam tiếp tục dẫn đầu châu á."
dataset_small/train/audio_files/LSVSC_audio_16142.wav,anh Vĩnh Hy có vẻ rất cảm tình với Mặt nạ
dataset_small/train/audio_files/cskh_minimax2582.wav,Chỉ dành riêng cho những ai biết thưởng thức hương vị tinh túy này.
dataset_small/train/audio_files/vivoice_600356.wav,Jeff nhìn về phía mẹ mình.
dataset_small/train/audio_files/LSVSC_audio_32262.wav,Sau đó sẽ mở rộng ra các đối tượng tuổi thấp hơn
dataset_small/train/audio_files/vivoice_872233.wav,Và hiểu rằng khi các bạn nghe giọng tôi ở trên Tiktok.
dataset_small/train/audio_files/vivoice_117109.wav,Thì để đi tới đỉnh cao thì càng nhiều bậc thang càng tốt.
dataset_small/train/audio_files/LSVSC_audio_15466.wav,truyện giàu màu sắc trinh thám với nhiều tình tiết làm người đọc người nghe hồi hộp lo lắng
dataset_small/train/audio_files/LSVSC_audio_41128.wav,tức là phân tích một cách bình thường thì cái câu chuyện này đó là theo cái cơ chế thị trường
dataset_small/train/audio_files/LSVSC_audio_11619.wav,Việc mua dầu để vươn khơi còn gặp khó khăn
dataset_small/train/audio_files/vivoice_390739.wav,"Thứ nhất, dậy sớm ăn sáng bồi bổ dạ dày."
dataset_small/train/audio_files/audio_11187_man_1.wav,đầu tiên là đến từ cái thiết kế của nó.
dataset_small/train/audio_files/vivoice_731293.wav,Chính bởi vì biết đủ.
dataset_small/train/audio_files/vivoice_203169.wav,Tiếng lành tự vang xa.
dataset_small/train/audio_files/audio_27825_man_1.wav,nhưng điều kỳ diệu đã đến với tôi.
dataset_small/train/audio_files/vivoice_270671.wav,Nó chỉ được yêu thích khi cảm nhận từ xa.
dataset_small/train/audio_files/LSVSC_audio_35013.wav,và mới đây tại Thụy Điển Công nghệ thực tế ảo đã được ứng dụng trong đào tạo nghề mang đến trải nghiệm mới cho cả người học và người dạy
dataset_small/train/audio_files/audio_07140_man_1.wav,trong khi phần lớn mọi người chỉ lướt qua.
dataset_small/train/audio_files/vivoice_14109.wav,Nhưng luôn luôn có hai cái đó.
dataset_small/train/audio_files/audio_21372_man_1.wav,"đó chưa phải lúc để nói về một điều gì đó quan trọng, và rằng đơn giản đó không phải là lúc có thể nói chuyện với pep."
dataset_small/train/audio_files/audio_30625_man_1.wav,"ông tỏ vẻ hết sức thông cảm với nina, lắng nghe cô kể, chửi rùa lão trưởng phòng điều vận và gã luật sư rồi nói."
dataset_small/train/audio_files/cskh_minimax9916.wav,"Nếu chỉ ấp ủ một hình bóng, nhớ thương mãi một người mà không bao giờ quên được họ, bạn sẽ chìm đắm trong đau khổ và giàn vặt, không bao giờ có được hạnh phúc và niềm vui thực sự."
dataset_small/train/audio_files/vivoice_861922.wav,Nó không muốn chúng ta biết về sự tồn tại của nó.
dataset_small/train/audio_files/LSVSC_audio_23183.wav,quang cảnh đi lại dồn dập và tên sờ van phải quyết định về tất cả những điều mà mọi người muốn biết
dataset_small/train/audio_files/LSVSC_audio_40671.wav,Các thành viên đoàn giám sát thì đã yêu cầu các bộ chỉ rõ những bất cập nảy sinh là do quy định chưa phù hợp hay do khâu tổ chức thực hiện
dataset_small/train/audio_files/vivoice_239270.wav,"Khi cô cố gắng xoay tay nắm, cô thấy nó cũng đã bị khóa."
dataset_small/train/audio_files/vivoice_140271.wav,Muốn thay đổi thì phải làm gì đó.
dataset_small/train/audio_files/vivoice_758199.wav,Nó húc đầu vào ngực Jeff.
dataset_small/train/audio_files/vivoice_630617.wav,"Khi đó nó sẽ hình thành đồng hồ sinh học cố định của riêng mình, làm việc và sống một cách nghiêm túc."
dataset_small/train/audio_files/vivoice_17118.wav,Khi nghĩ rằng tôi nói gỡ.
dataset_small/train/audio_files/audio_30095_man_1.wav,địa ngục độc thân này rồi là.
dataset_small/train/audio_files/LSVSC_audio_27110.wav,Tuy nhiên không phải ai cũng có kiến thức để biết rằng
dataset_small/train/audio_files/ae40e085-3b86-4531-9699-718f28802379.wav,"là người ta đồng ý mua rồi hả hay là sao?  ,"
dataset_small/train/audio_files/audio_21075_man_1.wav,"một lần nữa, người dân ninh thuận và du khách thạch phương sẽ được chiêm ngưỡng những cú bay nhảy trên không, dưới nước, độc đáo và hấp dẫn."
dataset_small/train/audio_files/LSVSC_audio_41843.wav,"""Sở hữu bản quyền một loạt tác phẩm như ca khúc Tiến Quân Ca, video quốc tang của Đại tướng Võ Nguyên Giáp, Tiếng Trống Mê Linh, Nửa Đời Hương Phấn, Giấc Mơ Trưa trên diu túp"""
dataset_small/train/audio_files/LSVSC_audio_35812.wav,vùng đất Chín Rồng theo tinh thần cả nước vì đồng bằng sông Cửu Long
dataset_small/train/audio_files/audio_04511_man_1.wav,"tất nhiên, quân lực việt nam cộng hòa bao gồm những người có đất việt máu đỏ da vàng, mang trong mình các nét văn hóa việt."
dataset_small/train/audio_files/vivoice_15404.wav,Số để mở khóa ví dụ vậy.
dataset_small/train/audio_files/A156seg9.wav,"Rồi có gì ngày mai, nếu được em coi tranh thủ lên kiểm tra giùm em giùm chị nha. Rồi chào em"
dataset_small/train/audio_files/cskh_minimax3245.wav,Tận hưởng không gian sống yên bình với view tuyệt đẹp từ ban công nhà bạn.
dataset_small/train/audio_files/cskh_minimax10634.wav,Công việc mơ ước của tôi là trở thành bác sĩ.
dataset_small/train/audio_files/LSVSC_audio_32859.wav,Phó Thủ tướng Vũ Đức Đam yêu cầu Bộ Y tế tiếp tục cấp vắc xin cho thành phố Hồ Chí Minh để không bị đứt chuỗi tiêm chủng
dataset_small/train/audio_files/LSVSC_audio_36254.wav,"""Trong nhiệm kỳ qua, công tác xây dựng thể chế cũng được đẩy mạnh."""
dataset_small/train/audio_files/vivoice_644124.wav,Các nhà lãnh đạo hướng nội coi trọng sự cô độc và cảm thấy tràn đầy năng lượng khi dành thời gian ở một mình.
dataset_small/train/audio_files/vivoice_156426.wav,"Bất cứ việc gì bạn làm trên đời này đều là khiến bản thân trở nên tốt đẹp hơn, và tất cả trải nghiệm đều thuộc với bản thân bạn là một quá trình tích lũy năng lượng."
dataset_small/train/audio_files/LSVSC_audio_01117.wav,Đề nghị bổ sung vào dự thảo nghị quyết giải pháp đẩy mạnh phân cấp phân quyền trong công tác quy hoạch
dataset_small/train/audio_files/vivoice_591703.wav,"Một là tự luyến, hai là cảm thấy chính mình không xứng đáng sở hữu những thành công hoặc là thành tích này."
dataset_small/train/audio_files/vivoice_776601.wav,"Là bởi vì những video này, được, được quay bởi những người khác nhau."
